ID,Name
CB_Company_1287,"Zhengzhou Xlinebio technology Co., Ltd."
CB_Company_1288,"Zibo Changlin Chemical Co., Ltd."
CB_Company_1289,"Suqian Xinya Technology Co., Ltd."
CB_Company_1290,"Shanghai Qiming Biological Technology Co., Ltd."
CB_Company_1291,seiline
CB_Company_1292,"Hubei Julongtang Biological Technology Develop Ment Co., Ltd."
CB_Company_1293,"Zhengzhou ZhongWei Biotechnology Co., Ltd."
CB_Company_1294,"Hubei Chusheng Chemical Co., Ltd."
CB_Company_1295,"Xiamen Granda Import And Export Co., Ltd"
CB_Company_1296,Xiamen Doingcom Chemical Company Limited
CB_Company_1297,"Hangzhou Dimachema Imp & Exp Co., Ltd."
CB_Company_1298,AnaDev Chemicals Limited
CB_Company_1299,"Shanghai Fine Chemical Co., Ltd"
CB_Company_1300,"Epochem Co., Ltd"
CB_Company_1301,"Shaanxi Foci hydrogenated Material Co., ltd."
CB_Company_1302,"Zhuo Ruining (Shanghai) Technology Co., Ltd"
CB_Company_1303,"Shanghai Tauto Biotech Co., Ltd."
CB_Company_1304,"Zhejiang Jiande Jianye Organic Chemical Co., Ltd"
CB_Company_1305,"Jiande Jianye Organic Chemical Co., Ltd"
CB_Company_1306,"Yancheng China Flavor Chemicals Co., Ltd."
CB_Company_1307,"Nanjing Gaohe Chemical Co., Ltd"
CB_Company_1308,nanjingxinxushengwu
CB_Company_1309,"Qingdao Ruifengyuan Chemical Co., Ltd."
CB_Company_1310,"Jiangsu Xinhuaihe Pharmaceutical Technology Co., Ltd."
CB_Company_1311,"Shanghai XIYU Chemical Technology Co.,Ltd."
CB_Company_1312,"Henan Lien Chemical Products Co., Ltd."
CB_Company_1313,"Shanghai Chemilab Biotechnology CO.,Ltd"
CB_Company_1314,"Shanghai Xx-lab New Materials Co., Ltd"
CB_Company_1315,"Shanghai XinKai Chemical Technology Co., Ltd."
CB_Company_1316,"Wuhan Topule Biopharmaceutical Co., Ltd"
CB_Company_1317,"Zhejiang Lucky Pharmaceutical Co.,Ltd"
CB_Company_1318,China Jintai Biocompound Company
CB_Company_1319,"Wuhan Roche Technology Development Co., Ltd.,"
CB_Company_1320,Shanghai Pharmaceutical (Group) Co. Ltd. medicines used as raw materials division
CB_Company_1321,ABA Chemicals (Shanghai) Limited
CB_Company_1322,"Choriway International Trade Co., Ltd"
CB_Company_1323,"Xian Terra Biochem Co., Ltd"
CB_Company_1324,Selleck Chemicals
CB_Company_1325,"Yancheng Shunda Chemical Industry Co.,Ltd"
CB_Company_1326,"Frapp's Pharma (Hongkong) Co.,Ltd"
CB_Company_1327,"Zhejiang Jiuzhou Pharmaceutical Co., Ltd. is"
CB_Company_1328,"Jiuzhou Pharmaceutical Co., Ltd"
CB_Company_1329,"Hangzhou Yilu Biological Technology Co., Ltd."
CB_Company_1330,"Shenzhen Regent Biochemical Technology Co., Ltd."
CB_Company_1331,"Wuhan Dingtong Pharmaceutical Co., Ltd"
CB_Company_1332,"Wuhan Dingxintong Pharmaceutical Co. , Ltd."
CB_Company_1333,"shanghai yayu biomedical co.,ltd"
CB_Company_1334,"Wuhan Augda Biotechnology Co., Ltd"
CB_Company_1335,ChemeGen ä¸­å›½
CB_Company_1336,"Wuhan Yanzhe Technology Co., Ltd"
CB_Company_1337,"Xianning Shen Lan Biomedical Research and Development Co., Ltd."
CB_Company_1338,"Guangzhou Younan Technology Co., Ltd"
CB_Company_1339,"Hefei Mokai Pharmaceutical Technology Co., Ltd"
CB_Company_1340,"Nanjing Shangshu Biotechnology Co., Ltd"
CB_Company_1341,"Aribo Pharmatech Co., Ltd."
CB_Company_1342,"Shanghai Yuanmu Biological Technology Co., Ltd."
CB_Company_1343,"Beijing Taize Jiaye Technology Development Co., Ltd."
CB_Company_1344,"Suzhou Wugan Chemicals Co., Ltd"
CB_Company_1345,JIANGSU TIANHE PHARMACEUTICAL CO LTD
CB_Company_1346,ZHEJIANG JIUZHOU PHARMACEUTICAL CO LTD
CB_Company_1347,"Shanghai Yubai Biotechnology Co., Ltd."
CB_Company_1348,"Guangzhou Weijia Technology Co., Ltd."
CB_Company_1349,"Beijing Taize Ruida Technology Co., Ltd."
CB_Company_1350,"Shanghai Junrui Biotechnology Co., Ltd."
CB_Company_1351,"Shanghai Yuduo Biotechnology Co., Ltd."
CB_Company_1352,"Shanghai Yansheng Industrial Co., Ltd."
CB_Company_1353,"Shanghai Hao Test Biotechnology Co., Ltd."
CB_Company_1354,"Shanghai Qianyi New Material Co., Ltd."
CB_Company_1355,Shenzhen Nexconn Pharmatechs Ltd
CB_Company_1356,"Hubei Peizi Pharmaceutical Technology Co., Ltd."
CB_Company_1357,"Shanghai Jiegu Biotechnology Co., Ltd."
CB_Company_1358,"AF Biochem Co., Ltd."
CB_Company_1359,"Shanghai Qyubiotech Co., Ltd."
CB_Company_1360,"Shanghai Hekang Biotechnology Co., Ltd."
CB_Company_1361,"Hotechem Shanghai Co., Ltd.,"
CB_Company_1362,"Jinan Liheng Biotechnology Co., Ltd."
CB_Company_1363,"Jiangsu aikang biomedical research and development co., LTD"
CB_Company_1364,"Shanghai Titanchem Co., Ltd."
CB_Company_1365,"Shanghai Mingdou Chemical Co., Ltd."
CB_Company_1366,"Hangzhou Anchuan Chemical Technology Co., Ltd."
CB_Company_1367,"Accela ChemBio Co.,Ltd."
CB_Company_1368,"Handan Yaxiang Chemicals Trading Co., Ltd."
CB_Company_1369,Chemtrade International
CB_Company_1370,"Tianjin Kaiyuan Chemical Trading Co., Ltd"
CB_Company_1371,"Guangzhou Jinhuada Chemical Reagent Co., Ltd"
CB_Company_1372,Charna Chemicals Ltd
CB_Company_1373,"Zibo Haiming Chemical Co., Ltd"
CB_Company_1374,"Jnan Hengjia Chemical Developmeng Co.,Ltd"
CB_Company_1375,Beijing three Shing TOUCH DOWN Technology Ltd.
CB_Company_1376,Harbin Guangyuan Ji Trading Co. Ltd
CB_Company_1377,"Changzhou City, China Chemical Co., Ltd"
CB_Company_1378,akzonobel-polymerchemicals
CB_Company_1379,"Qingdao Runxing Photoelectric Material Co., Ltd"
CB_Company_1380,"Shanghai No.4 Reagent & H.V. Chemical Co., Ltd"
CB_Company_1381,Qingdao Runxing Photoelectric Material Co. Ltd
CB_Company_1382,"Zhejiang Quzhou Derui Chemical Co., Ltd."
CB_Company_1383,"Wuhan HengHeDa Pharm Co., Ltd."
CB_Company_1384,"Qingdao Kexin Materials and Technology Co.,Ltd"
CB_Company_1385,"Beijing Hengye Zhongyuan Chemical Co., Ltd"
CB_Company_1386,"Hangzho Dingyue Chemicals Co., Ltd"
CB_Company_1387,"Beijing Bankchem Pharmatech Co.,Ltd."
CB_Company_1388,"Ji'nan tengbang pharmaceutical science and Technology Co., Ltd."
CB_Company_1389,"Jinan Wald Chemical Co., Ltd."
CB_Company_1390,Zhengzhou Radium Biotechnology Co. LTD
CB_Company_1391,"Jinan Feiyue Chemical Co., Ltd"
CB_Company_1392,"Zouping Mingxing Chemical Co.,Ltd"
CB_Company_1393,"Xinyang Longye Chemical Products Co., Ltd."
CB_Company_1394,"Heilongjiang Lituo Fine Chemical Co., Ltd."
CB_Company_1395,"Zhangzhou Runqi Chemical Co., Ltd."
CB_Company_1396,"Changzhou Fengyue Chemical Co., Ltd."
CB_Company_1397,Bao Shan chemical plant in Jinan City
CB_Company_1398,"Hebei Yime New Material Technology Co., Ltd."
CB_Company_1399,"Guangzhou Tengyue Chemical Co., Ltd."
CB_Company_1400,"Hebei Anlijie Biotechnology Co., Ltd"
CB_Company_1401,"Wuhan Xinhao Biotechnology Co., Ltd"
CB_Company_1402,"Nanjing Duly Biotech Co.,Ltd"
CB_Company_1403,"Nanjing Bangnuo Biotechnology Co., Ltd"
CB_Company_1404,"Jiangsu Fengming Chemical Technology Co., Ltd"
CB_Company_1405,"Nanjing Lanbai Chemical Co., Ltd."
CB_Company_1406,"Changsha Jianglong Chemical Technology Co., Ltd"
CB_Company_1407,"Hangzhou Ouxun International Trade Co., Ltd."
CB_Company_1408,"Beijing Yangcun Chemical Co., Ltd."
CB_Company_1409,Tianjin Yong-largest chemical reagents Development Center
CB_Company_1410,"Qingdao ZhengYe reagent Instrument Co., Ltd."
CB_Company_1411,Henan beyond Trading Ltd.
CB_Company_1412,"Hengye Co., Ltd"
CB_Company_1413,"Shanghai Baoyu International Trade Co., Ltd"
CB_Company_1414,"Shanghai xinhe chemical Co.,Ltd."
CB_Company_1415,"Shangxi Sanwei Group Co.,ltd"
CB_Company_1416,"Nanjing Zhongan Chemical Co., Ltd"
CB_Company_1417,"Jiangyin Feiyun Chemical Co., Ltd"
CB_Company_1418,"Beijing Yangcun Fine Chemical Co., Ltd"
CB_Company_1419,"Changzhou Dafan Chemical Co., Ltd"
CB_Company_1420,"Changsha Jianglong Chemical Technology Co.,Ltd"
CB_Company_1421,"Shandong Qingyun Changxin Chemical Science-Tech Co., Ltd"
CB_Company_1422,"Shandong Yifeng Aihaide Chemical Co., Ltd"
CB_Company_1423,"Shandong Yangxin Viston Chem Co., Ltd"
CB_Company_1424,"Changle Haizhou Chemical Co., Ltd"
CB_Company_1425,"Zhengzhou Senfa Textile Co.,Ltd"
CB_Company_1426,"Nanjing Zhongxu Chemical Industry Co., Ltd."
CB_Company_1427,"Suzhou Jiuhai Chemical Co., Ltd"
CB_Company_1428,"Weixian Source Chemical Co., Ltd"
CB_Company_1429,"Shangrao Guangfu Pharm-Chem Co,. Ltd"
CB_Company_1430,"Wuhan Yuhang Chemical Co., Ltd"
CB_Company_1431,"Yifeng International Group Co., Ltd."
CB_Company_1432,"Shandong Jiuheng Group Limited Co., Ltd"
CB_Company_1433,"Xiamen Shunlian Import & Export Co., Ltd."
CB_Company_1434,"GUIZHENG MEDICAL TECHNOLOGY CO., LTD"
CB_Company_1435,"Nantong puyue biomedical Co., Ltd"
CB_Company_1436,"Shanghai Kanglang Biotechnology Co., Ltd."
CB_Company_1437,"Nanjing Bermuda Biotechnology Co., Ltd."
CB_Company_1438,"Hubei chushuo Biotechnology Co., Ltd"
CB_Company_1439,"Chengdu Push Bio-Technology Co., Ltd."
CB_Company_1440,"Henan qinpeng technology co., ltd"
CB_Company_1441,"Ningbo chemical raw materials co., ltd."
CB_Company_1442,Tianjin Guangfu Technology Development Co. LTD
CB_Company_1443,Lanzhou Zhongchuan Xuentian Tech.Co. LTD
CB_Company_1444,"Changshu Hongsheng Fine Chemical Co., Ltd. (formerly Changshu Yangyuan Chemical Co., Ltd.)"
CB_Company_1445,"Nanjing Zeya Chemical Co., Ltd."
CB_Company_1446,"Zibo Bidiou Chemical Co., Ltd."
CB_Company_1447,"Shanghai Weijin Biotechnology Co., Ltd."
CB_Company_1448,"Shijiazhuang Hejia Health Productions Co., Ltd"
CB_Company_1449,Sarex Overseas Div. Of Saraf Chemicals Pvt. Ltd.
CB_Company_1450,"Shandong Xinminhui Supply Chain Management Co., Ltd. (Shandong Qingyun Changxin Chemical Technology Co., Ltd.)"
CB_Company_1451,"Shanghai Chinqesen Biotechnology Co., Ltd."
CB_Company_1452,"Hubei Langyou International Trading Co., Ltd"
CB_Company_1453,"Unipharm pharmaceutical industry Co., Ltd"
CB_Company_1454,"Zhejiang Hangyu API Co., Ltd"
CB_Company_1455,"Shanghai Naoqin Biotechnology Co., Ltd"
CB_Company_1456,"Beijing Wisdom Chemicals Co., Ltd"
CB_Company_1457,"Lanzhou ZhuoKe biotechnology co., LTD."
CB_Company_1458,"Hubei Xinrunde Chemical Co., Ltd."
CB_Company_1459,"Jiangsu laurel Pharma Co., Ltd"
CB_Company_1460,"Nanjing Pope Bio-tech R&D Co., Ltd"
CB_Company_1461,"Hubei Changxinsheng Pharm Co.,Ltd"
CB_Company_1462,"SHENZHEN REISCH BIOTECH CO., LTD"
CB_Company_1463,"Beijing Famozi Pharmaceutical Technology Co., Ltd"
CB_Company_1464,"Tianjin Yao Technology Development Co., Ltd."
CB_Company_1465,"Angel Pharmatech, Ltd."
CB_Company_1466,"Wuhan Mayue Longteng Technology Development Co., Ltd."
CB_Company_1467,"Apeloa Pharmaceutical Co., Ltd."
CB_Company_1468,"Wuhu Nuowei chemistry Co., Ltd."
CB_Company_1469,"Changzhou waston chemical technology Co.,Ltd"
CB_Company_1470,Shaanxi LonierHerb Bio Technology Co Ltd
CB_Company_1471,"Hubei Chemworth Co., Ltd."
CB_Company_1472,"Hubei YiKangYuan Chemical Co., Ltd."
CB_Company_1473,"Hubei HongxinRuiYu Fine Chemical Co., Ltd."
CB_Company_1474,"TIANJIN TJ Wyeth Biological technology co.,LTD"
CB_Company_1475,"Shanghai Zhuorui Chemical Co.,Ltd."
CB_Company_1476,"Shanghai Forxine Pharmaceutical Co., Ltd."
CB_Company_1477,"Ningbo Kunyu Pharmaceutical Technology Co., Ltd."
CB_Company_1478,"Hubei Hongxin Ruiyu Fine Chemical Co., Ltd."
CB_Company_1479,"Baoji Funuokang Industrial Co., Ltd"
CB_Company_1480,"Zhenjiang Hongyu Biotechnology Co., Ltd"
CB_Company_1481,"Hubei maoerwo biomedical Co., Ltd"
CB_Company_1482,"Jiangsu Bairui Litai Pharmaceutical Technology Co., Ltd."
CB_Company_1483,"Sichuan Weibo Trading Co., Ltd."
CB_Company_1484,"Weifang Aidi Chemical Co., Ltd."
CB_Company_1485,"Jiangsu Yongzheng Chemical Co., Ltd."
CB_Company_1486,"Wuhan Ma Yue Long Teng Technology Development Co., Ltd."
CB_Company_1487,"Nanjing Robiot Co., Ltd"
CB_Company_1488,"BaZhou Lude fine chemical co.,ltd"
CB_Company_1489,SINOJIE (HK) Limited
CB_Company_1490,"Kunshan Huaxu Fine Chemical Co., Ltd"
CB_Company_1491,"Beilstein (Wuhan) Science & Technology Development Co., Ltd"
CB_Company_1492,"JiangXi Benniu Medicine Chemical Engineering Co., Ltd"
CB_Company_1493,"Wuhan Ruiyang Chemical Co., Ltd"
CB_Company_1494,"Rugao Zhongchang Chemical Co., Ltd"
CB_Company_1495,"Tianjing Meitian Chemical Co.,Ltd."
CB_Company_1496,"Wuhan Xiangde Technology Development Co., Ltd"
CB_Company_1497,"Jiangxi Purun Pharmaceutical Co., Ltd"
CB_Company_1498,"Wuhan Xianghe Shunda Fine Chemical Co., Ltd"
CB_Company_1499,"Hubei Longsheng Chemical Co.,Ltd"
CB_Company_1500,"Hubei Hengshuo Chemical Co., Ltd."
CB_Company_1501,"Weifang Dakang Chemical Co., Ltd."
CB_Company_1502,"Shouguang Dingsheng Economic and Trade Co., Ltd."
CB_Company_1503,"Huangshi Shennong Chemical Technology Co.,Ltd"
CB_Company_1504,"Shijiazhuang Kunxiangda Technology Co., Ltd."
CB_Company_1505,"Hubei ZhengXingyuan Chemical Co., Ltd."
CB_Company_1506,"UHN Shanghai Research & Development Co., Ltd."
CB_Company_1507,"Hubei Hongfuda Biotechnology Co., Ltd."
CB_Company_1508,"Wuhan Zibo Rui Pharmaceutical Technology Co., Ltd."
CB_Company_1509,"Zhangjiagang Free Trade Zone Kailite Chemical Co., Ltd."
CB_Company_1510,"Wuhan Huajiu Pharmaceutical Technology Co.,Ltd."
CB_Company_1511,"Henan Wanxiang Chemical Industry Co., Ltd."
CB_Company_1512,"Shanghai Ruipu Medical Technology Co., Ltd"
CB_Company_1513,"Wuhan eastop Technology Co., ltd.6"
CB_Company_1514,"Hubei Chanmol Biotech Co., Ltd."
CB_Company_1515,"Hubei Yuanmeng Biotechnology Co., Ltd"
CB_Company_1516,"Hubei Lansun Biochemistry Pharmaceutical Co., Ltd."
CB_Company_1517,"Hubei Jiuchang New Material Technology Co., Ltd"
CB_Company_1518,"Panjin Jiahe Shengshi Pharmaceutical Technology Co., Ltd"
CB_Company_1519,"Tianjin Yixing Biotechnology Co. , Ltd."
CB_Company_1520,"Chongqing Xinboyao Biological Technology Co., LTD"
CB_Company_1521,"Nanjing Yihua Biotechnology Co., Ltd"
CB_Company_1522,"Wuhan deyuancheng Biotechnology Co., Ltd"
CB_Company_1523,"Hubei Ruitai Pharmaceutical Technology Co.,Ltd."
CB_Company_1524,Hubei langxin biochemical pharmaceutical co. LTD
CB_Company_1525,"Haolong Biotechnology (Wuhan) Co., Ltd."
CB_Company_1526,"Shanghai Yushen Chemical Co., Ltd."
CB_Company_1527,"Shanghai Xuanya Biotechnology Co., Ltd."
CB_Company_1528,Author Fine Chemical Plant in Zibo
CB_Company_1529,"Shanghai Chen Source Chemical Co., Ltd"
CB_Company_1530,"Qingdao RENAS Polymer Material Co.,Ltd."
CB_Company_1531,"Qingdao ZKHT Chemical Co., Ltd."
CB_Company_1532,"Shanghai Zhitong Chemical Co., Ltd."
CB_Company_1533,"Nanjing Xinsite Biological Technology Co., Ltd."
CB_Company_1534,"Nanjing Chemical Co., the morning"
CB_Company_1535,"Qingdao Jiahua Chemical Co., Ltd."
CB_Company_1536,"GUANGZHOU CHOO-SENSE CHEMICAL CO.,LTD."
CB_Company_1537,"Kylin Chemicals Co., Ltd."
CB_Company_1538,"Shandong Xinchang Chemical Technology Co., Ltd"
CB_Company_1539,"QingDao Lnt Chemical Co., Ltd"
CB_Company_1540,Wuhan Vanzpharm Inc.
CB_Company_1541,"Zibo Huihua Chemicals Co., Ltd"
CB_Company_1542,"Anstar Chemical (Group) Co.,Ltd."
CB_Company_1543,QINGDAO LNT CHEMICAL CO LTD
CB_Company_1544,"Suzhou Senfeida Chemical Material Co., Ltd."
CB_Company_1545,"Zibo Gaozesi Import and Export Co., Ltd."
CB_Company_1546,biobw
CB_Company_1547,Energy Chemical
CB_Company_1548,"ELSA BIOTECHNOLOGY CO.,LTD."
CB_Company_1549,æ²³åŒ—ç¾Žæ˜¶ç§‘æŠ€æœ‰é™å…¬å¸
CB_Company_1550,"Mianyang Vandino Pharmaceutical Technology Co., Ltd."
CB_Company_1551,"Taizhou Jiecheng Chemical Co., Ltd."
CB_Company_1552,"MOKESI TECHNOLOGY CO., LIMITED"
CB_Company_1553,"Hefei Bomei Biotechnology Co., Ltd."
CB_Company_1554,Nanjing Pharma Chemical Plant
CB_Company_1555,Inter-Chemical Ltd
CB_Company_1556,"Jinan Wedo Industrial Co., Ltd."
CB_Company_1557,"Standard Chem. & Pharm. Co., Ltd."
CB_Company_1558,"Zhejiang Asun Chemical Industry Co., Ltd."
CB_Company_1559,"Qingdao Pana-Life Biochem Co., Ltd."
CB_Company_1560,"ChengDu SinoStandards Bio-Tech Co.,Ltd. ï¼Œ"
CB_Company_1561,"wuhan dingxingtong Chemical Technology Co., Ltd Co., Ltd"
CB_Company_1562,"Ningbo Geman Chemical Co., Ltd."
CB_Company_1563,"QINGDAO HONG JIN CHEMCIAL CO.,LTD."
CB_Company_1564,"Hefei TianRui Pharmaceutical Chemistry Co., Ltd."
CB_Company_1565,"Bengbu Nako Chemical Co., Ltd."
CB_Company_1566,CBC shanghai Co. Ltd
CB_Company_1567,"Xi'an Costrong Pharmaceutical Co., Ltd."
CB_Company_1568,"Henan Alfachem Co.,Ltd."
CB_Company_1569,"Hibisch (Shanghai) trading co., LTD"
CB_Company_1570,"Changzhou Xuanming Pharmaceutical Technology Co., Ltd."
CB_Company_1571,VOLKCHEM GROUP LIMITED
CB_Company_1572,"PUYER (NANTONG) BIOPHARMA CO.,LTD"
CB_Company_1573,"Xiangyang Yujue Chemical Co., Ltd."
CB_Company_1574,"Shanghai Dowphon Chemical & Technology Co., Ltd"
CB_Company_1575,"Shanghai HW Additive Co., Ltd"
CB_Company_1576,"Hangzhou TJM Chemical Co., Ltd."
CB_Company_1577,"Shandong Hongyuan Chemical Technology Co., LTD"
CB_Company_1578,"Shandong Jiuyue Biotechnology Co., Ltd"
CB_Company_1579,"Yantai Sheng Kai Lun Biological Products Co. , Ltd."
CB_Company_1580,"Huai Hua Binfengchem Co., Ltd"
CB_Company_1581,"Jiangsu Xintai Chemical Co., Ltd."
CB_Company_1582,"Shanghai Guduo Biological Technology Co., Ltd."
CB_Company_1583,"Dongguan Runbo Biological Technology Co., Ltd."
CB_Company_1584,Jiangsu Chemstar Industries Ltd
CB_Company_1585,"Hubei Chuyan Biopharmaceutical Co., Ltd"
CB_Company_1586,"Block Chemical Technology (Shanghai) Co., LTD"
CB_Company_1587,"SHANGHAI HOHANCE CHEMICAL CO.,LTD"
CB_Company_1588,ShangHai ChuanQian Chemcial Technique Centre
CB_Company_1589,"Ningbo Zeyu Chemical Technology Co., Ltd"
CB_Company_1590,"ZHENFEI INDUSTRY CO.,LTD"
CB_Company_1591,"Eff Chemical Co,. Ltd."
CB_Company_1592,"Z-trans Biochemistry Technology (Suzhou) Co.,Ltd"
CB_Company_1593,"Changzhou ruiqing medical technology co., LTD"
CB_Company_1594,Molcoo Chemicals Inc.
CB_Company_1595,"Nanjing Cavendish Bio-engineering Technology Co., Ltd"
CB_Company_1596,"Shanghai Hengda Scien. & Tech. Dev. Co., Ltd"
CB_Company_1597,"Originchem Co., Ltd"
CB_Company_1598,"Changzhou Wanyao Biotechnology Co., Ltd."
CB_Company_1599,ChemOrganic Limited
CB_Company_1600,"Jintan Chunfeng Chemical Co., Ltd"
CB_Company_1601,"Shouguang Ocean Chemical Co., Ltd"
CB_Company_1602,Changzhou Finechemical Insititute
CB_Company_1603,"Shouguang Kuibao Chemical Technology Co., Ltd."
CB_Company_1604,"Shanghai SE Pharm Co., Ltd"
CB_Company_1605,"Cangzhou Kangrui Medical Technology Co., LTD"
CB_Company_1606,"Yancheng Sanhe Biotechnology Co., Ltd."
CB_Company_1607,"Shanghai Zhen Li Biological Technology Co., Ltd"
CB_Company_1608,"Shanghai Kuan Hao Gong Mao Co., Ltd."
CB_Company_1609,"Weifang Orderchem Trade Co., Ltd."
CB_Company_1610,Shanghai trial of a chemical reagents Ltd.
CB_Company_1611,"Guangzhou Ri Hua Flavor & Fragrance Co., Ltd."
CB_Company_1612,"Kunshan P&A Imp. & Exp. Trade Co., Ltd"
CB_Company_1613,"Juye Zhongyue Spices Co., Ltd"
CB_Company_1614,"Fujian Wolfa Biotechnology Co., Ltd"
CB_Company_1615,"U-Chemo Scientific(Shanghai) Co.,Ltd"
CB_Company_1616,"Zhuzhou Yuancheng Hezhong Technology Development Co., Ltd"
CB_Company_1617,"Wenling Imp. & Exp. Co.,Ltd."
CB_Company_1618,"HUNAN XIONG CHUANG NEW MATERIAL co.,LTD ."
CB_Company_1619,"Jinan Chuangke Chemical Co., LTD"
CB_Company_1620,"Heynova (Shanghai) New Material Technology CO., Ltd"
CB_Company_1621,"Changzhou Sunchem Pharmaceutical Chemical Material Co.,Ltd."
CB_Company_1622,"Nanjing Legend Pharmaceutical & Chemical Co., Ltd."
CB_Company_1623,"Deqing Sihai New Material Technology Co., Ltd."
CB_Company_1624,"Jintan Sida Chemical Co., Ltd"
CB_Company_1625,Shanghai Frame Chemical Co.
CB_Company_1626,"Yancheng Chemhome Chemical Co., Ltd"
CB_Company_1627,Knowshine (Shanghai) Pharmachemicals Inc
CB_Company_1628,Tasly Group Inc
CB_Company_1629,"Binhai Baiyun Chemical Co., Ltd"
CB_Company_1630,"Suzhou Yuanfang Chemical Co., Ltd"
CB_Company_1631,"Xuzhou Chengyi Chemical Technology Co., Ltd."
CB_Company_1632,"Shanghai Yurlic Chemical S&T Co., Ltd"
CB_Company_1633,"Deqing Ocean Chemical Co., Ltd."
CB_Company_1634,"Shanghai Eshine Chemicals Co., Ltd."
CB_Company_1635,"Shandong Hezhan Chemical Co., Ltd."
CB_Company_1636,"Shanghai ScienLight Pharmatech Co.,Ltd"
CB_Company_1637,"Hangzhou Chem4s Chemical Co., Ltd"
CB_Company_1638,"Changzhou Aitan Chemical Co., Ltd"
CB_Company_1639,"Shanghai Synteam Biochem CO.,ltd"
CB_Company_1640,"Shanghai Arbor Chemical Co., Ltd."
CB_Company_1641,"Xuzhou Tiancheng Chemical Co., Ltd."
CB_Company_1642,"Zhongxin Chenshi (Wuhan) Technology Co., Ltd"
CB_Company_1643,"Nanjing Jubai Biomedical Technology Co., Ltd."
CB_Company_1644,"SHANGHAI INSPO CHEMICAL CO.,LTD"
CB_Company_1645,"Chunchuang (Wuhan) Technology Co., Ltd"
CB_Company_1646,"Shanghai Dalikang Medical Technology Co., LTD"
CB_Company_1647,"Hubei jian chu biological technology co., LTD"
CB_Company_1648,"Lianyungang Ziyan Chemical Co., Ltd."
CB_Company_1649,"Suzhou Yuanfang Biotechnology Co., Ltd."
CB_Company_1650,"Xi'an ZB Biotech Co.,Ltd"
CB_Company_1651,"Sichuan Biosynce Pharmatech Co., Ltd."
CB_Company_1652,"Jiaxing Rich Biological Technology Co., Ltd."
CB_Company_1653,"Heze Bona Medical Technology Co., LTD"
CB_Company_1654,Biokitchen
CB_Company_1655,"Shaanxi kelkai Pharmaceutical Technology Co., Ltd"
CB_Company_1656,Shanghai Fine Biotech Co.ï¼ŒLtd
CB_Company_1657,"Block Chemical Technology (Shanghai) Co., Ltd."
CB_Company_1658,"Jinan Welt Chemical Co., Ltd"
CB_Company_1659,Unibrom Corp.
CB_Company_1660,"Weifang YuKai Chemical Co., Ltd."
CB_Company_1661,kaihong chemical limited
CB_Company_1662,Loyal Gain International Enterprise Limited
CB_Company_1663,"Lianyuangang Duxiang Chemicals Co., Ltd"
CB_Company_1664,"Haiwei the Nanjing Chemical Industry Co., Ltd."
CB_Company_1665,"Taicang Xinhu Chemical Co., Ltd"
CB_Company_1666,"Zhengzhou Alfa Chemical Co.,Ltd"
CB_Company_1667,Starview International Limited
CB_Company_1668,Hangzhou Chemfar Ltd
CB_Company_1669,"Ningbo Taikang Chemical Co., Ltd."
CB_Company_1670,"Jiangxi Zhonghuan New Material Co., Ltd."
CB_Company_1671,"Jucheng Perfume Factory, Weishi County, Henan Province"
CB_Company_1672,"Nantong Bosheng Pharmaceutical Co., Ltd."
CB_Company_1673,"Shanghai Yuming Inc. Co., Ltd"
CB_Company_1674,"Anhui Great Nation Essential Oils Co., Ltd."
CB_Company_1675,"Shanghai Trustin Chemical Co., Ltd (STCC)"
CB_Company_1676,"Shanghai Yuanqiang Chemical Co., Ltd"
CB_Company_1677,Flowers Source Perfumery
CB_Company_1678,Sinochem Guangdong Import & Export Corporation
CB_Company_1679,"Huei-Ho International Co., Ltd"
CB_Company_1680,"Shanghai Huishen Chemcial Co., Ltd"
CB_Company_1681,Darley ChemServe Company
CB_Company_1682,"Shanghai Shenbao Flavours & Fragrances Co., Ltd"
CB_Company_1683,"Hu' nan Yunbang Pharmaceutical Co., Ltd."
CB_Company_1684,Jishui Hongxing Natural Medicinal Flavor Oil Factory
CB_Company_1685,"Shanghai?Medlife?Pharm-Tech?Co.,?Ltd"
CB_Company_1686,"Jiangxi yuanshangcao flavor Co., Ltd."
CB_Company_1687,"Shenzhen Qingtian Biotechnology Co, Ltd."
CB_Company_1688,Wuhan Ying Yuan Bei Biological Limited
CB_Company_1689,"Jinan Wanduoxin Chemical Co., Ltd."
CB_Company_1690,"Shanghai Haowo Fine Chemical Co., Ltd."
CB_Company_1691,"Fujifilm Wako (Guangzhou) Trading Co., Ltd."
CB_Company_1692,"Nantong Baisheng Chemical Co., Ltd"
CB_Company_1693,Linhai Xinghua Chemical Factory
CB_Company_1694,yscxl
CB_Company_1695,China National Pharmaceutical Foreign Trade Corporation
CB_Company_1696,Zhengzhou Convergence Chemical Co. LTD
CB_Company_1697,"Guangdong Shengke Biochemical Technology Co., Ltd."
CB_Company_1698,"Tianjin Ji Ping Jia Chemical Co., Ltd."
CB_Company_1699,"Shanghai Lianmai Biological Engineering Co., Ltd."
CB_Company_1700,"Shanghai Lianshuobao is Biotechnology Co., Ltd."
CB_Company_1701,"Shanghai Yuda Industrial Co., Ltd."
CB_Company_1702,"Shenzhen Kangchuyuan Co., Ltd."
CB_Company_1703,"Nanjing Sai Ruirui Biotechnology Co., Ltd."
